pdf_page_index	text
11	representation of the constant-elasticity model is only useful as a device to estimate the parameters of interest under very specific conditions on the error term. When η i is statistically independent of xi , the conditional variance of yi (and εi ) is proportional to exp (2xi β). Although economic theory generally does not provide any in- formation on the variance of εi , we can infer some of its properties from the characteristics of the data. Because yi is non-negative, when E [yi |x] approaches zero, the probability of yi being positive must also approach zero. This implies that V [yi |x], the conditional variance of yi , tends to vanish as E [yi |x] passes to zero.8 On the other hand, when the expected value y is far away from its lower bound, it is possible to observe large devia- tions from the conditional mean in either direction, leading to greater dispersion. Thus, in practice, εi will generally be heteroskedastic and its variance will depend on exp (xi β), but there is no reason to assume that V [yi |x] is proportional to exp (2xi β). Therefore, in general, regressing ln (yi ) on xi by OLS will lead to inconsistent estimates of β. It may be surprising that the pattern of heteroskedasticity and, indeed, the form of all higher-order moments of the conditional distribution of the error term can aﬀect the consistency of an estimator, rather than just its eﬃciency. The reason is that the non- linear transformation of the dependent variable in equation (7) changes the properties of the error term in a non-trivial way since the conditional expectation of ln (η i ) depends on the shape of the conditional distribution of η i . Hence, unless very strong restrictions are imposed on the form of this distribution, it is not possible to recover information about the conditional expectation of yi from the conditional mean of ln (yi ) simply because ln (η i ) is correlated with the regressors. Nevertheless, estimating (7) by OLS will produce consistent estimates of the parameters of E [ln (yi )| x] as long as E [ln (yi )| x] is a linear function of 8 In the case of trade data, when E [yi |x] is close to its lower bound (i.e., for pairs of small and distant countries), it is unlikely that large values of trade are observed since they cannot be oﬀset by equally large deviations in the opposite direction simply because trade cannot be negative. Therefore, for these observations, dispersion around the mean tends to be small. 10
12	the regressors.9 The problem is that these parameters may not permit identification of the parameters of E [yi |x]. In short, even assuming that all observations on yi are positive, it is not advisable to estimate β from the log-linear model. Instead, the non-linear model has to be estimated. 3.1 Estimation Although most empirical studies use the log-linear form of the constant-elasticity model, some authors (see Frankel and Wei, 1993, for an example in the international trade liter- ature) have estimated multiplicative models using non-linear least squares (NLS), which is an asymptotically valid estimator for (6). However, the NLS estimator can be very ineﬃcient in this context as it ignores the heteroskedasticity that, as discussed before, is characteristic of this type of model. The NLS estimator of β is defined by X n β̂ = arg min [yi − exp (xi b)]2 , b i=1 which implies the following set of first order conditions: n h X ³ ´i ³ ´ yi − exp xi β̂ exp xi β̂ xi = 0. (8) i=1 ³ ´ These equations give more weight to observations where exp xi β̂ is large because that is where the curvature of the conditional expectation is more pronounced. However, these are generally also the observations with larger variance, which implies that NLS gives more weight to noisier observations. Thus, this estimator may be very ineﬃcient, depending heavily on a small number of observations. If the form of V [yi |x] was known, this problem could be eliminated using a weighted- NLS estimator. However, in practice, all we know about V [yi |x] is that, in general, it goes to zero as E [yi |x] passes to zero. Therefore, an optimal weighted-NLS estimator 9 When E [ ln (yi )| x] is not a linear function of the regressors, estimating (7) by OLS will produce consistent estimates of the parameters of the best linear approximation to E [ ln (yi )| x] (see Goldberger, 1991, p. 53). 11
13	cannot be used without further information on the distribution of the errors. In principle, this problem can be tackled by estimating the multiplicative model using a consistent estimator, and then obtaining the appropriate weights estimating the skedastic function non-parametrically, as suggested by Delgado (1992) and Delgado and Kniesner (1997). However, this nonparametric generalized least squares estimator is rather cumbersome to implement, especially if the model has a large number of regressors. Moreover, the choice of the first round estimator is an open question as the NLS estimator may be a poor starting point due to its considerable ineﬃciency. Therefore, the nonparametric generalized least squares estimator is not appropriate to use as a work-horse for routine estimation of multiplicative models.10 Indeed, what is needed is an estimator that is consistent and reasonably eﬃcient under a wide range of heteroskedasticity patterns and is also simple to implement. A possible way of obtaining an estimator that is more eﬃcient than the standard NLS without the need to use nonparametric regression is to follow McCullagh and Nelder (1989) and estimate the parameters of interest using a pseudo-maximum likelihood es- timator based on some assumption on the functional form of V [yi |x].11 Among the many possible specifications, the hypothesis that the conditional variance is propor- tional to the conditional mean is particularly appealing. Indeed, under this assumption E [yi |x] = exp (xi β) ∝ V [yi |x], and β can be estimated by solving the following set of first order conditions: n h X ³ ´i yi − exp xi β̃ xi = 0. (9) i=1 Comparing equations (8) and (9), it is clear that, unlike the NLS estimator, which is a PML estimator obtained assuming that V [yi |x] is constant, the PML estimator based on (9) gives the same weight to all observations, rather than emphasizing those for which 10 A nonparametric generalized least squares estimator can also be used to estimate linear models in presence of heteroskedasticity of unknown form (Robinson, 1987). However, despite having been proposed more than 15 years ago, this estimator has never been adopted as a standard tool by empirical researchers, who generally prefer the simplicity of the ineﬃcient OLS, with an appropriate covariance matrix. 11 See also Manning and Mullahy (2001). A related estimator is proposed by Papke and Wooldridge (1996) for the estimation of models for fractional data. 12
14	exp (xi β) is large. This is because, under the assumption that E [yi |x] ∝ V [yi |x], all observations have the same information on the parameters of interest as the additional information on the curvature of the conditional mean coming from observations with large exp (xi β) is oﬀset by their larger variance. Of course, this estimator may not be optimal, but without further information on the pattern of heteroskedasticity, it seems natural to give the same weight to all observations.12 Even if E [yi |x] is not proportional to V [yi |x], the PML estimator based on (9) is likely to be more eﬃcient than the NLS estimator when the heteroskedasticity increases with the conditional mean. The estimator defined by (9) is numerically equal to the Poisson pseudo-maximum likelihood (PPML) estimator which is often used for count data.13 The form of (9) makes clear that all that is needed for this estimator to be consistent is the correct specification of the conditional mean, i.e., E [yi |x] = exp (xi β). Therefore, the data do not have to be Poisson at all and, what is more important, yi does not even have to be an integer, for the estimator based on the Poisson likelihood function to be consistent. This is the well-known pseudo-maximum likelihood result first noted by Gourieroux, Monfort and Trognon (1984). The implementation of the PPML estimator is straightforward since there are standard econometric programs with commands that permit the estimation of Poisson regression, even when the dependent variables are not integers. Because the assumption V [yi |x] ∝ E [yi |x] is unlikely to hold, this estimator does not fully account for the heteroskedasticity in the model and all inference has to be based on an Eicker-White (Eicker, 1963; and White, 1980) robust covariance matrix estimator. Of course, if it was known that V [yi |x] is a function of higher powers of E [yi |x], a more eﬃcient estimator could be obtained down-weighing even more the observations with large conditional mean. An example of such estimator is the gamma pseudo-maximum likelihood estimator studied by Manning and Mullahy (2001) which, like the log-linearized 12 The same strategy is implicitly used by Papke and Wooldridge (1996) in their pseudo-maximum estimator for fractional data models. 13 See Cameron and Trivedi (1998) and Winkelmann (2003) for more details on the Poisson regression and on more general models for count data. 13
15	model, assumes that V [yi |x] is proportional to E [yi |x]2 . The first order conditions for the gamma PML estimator are given by n h X ³ ´i ³ ´ yi − exp xi β̆ exp −xi β̆ xi = 0. i=1 In the case of trade data, however, this estimator may have an important drawback. Trade data for larger countries (as gauged by GDP per capita) tend to be of higher quality (see Frankel and Wei, 1993, and Frankel 1997); hence, models assuming that V [yi |x] is a function of higher powers of E [yi |x] might give excessive weight to the observations that are more prone to measurement errors.14 Therefore, the Poisson regression emerges as a reasonable compromise, giving less weight to the observations with larger variance than the standard NLS estimator, without giving too much weight to observations more prone to contamination by measurement error and less informative about the curvature of E [yi |x]. 3.2 Testing In this section we consider tests for the particular pattern of heteroskedasticity assumed by PML estimators, focusing on the PPML estimator. Although PML estimators are consistent even when the variance function is misspecified, the researcher can use these tests to check if a diﬀerent PML estimator would be more appropriate and to decide whether or not the use of a nonparametric estimator of the variance is warranted. Manning and Mullahy (2001) suggested that if V [yi |x] = λ0 E [yi |x]λ1 , (10) the choice of the appropriate PML estimator can be based on a Park-type regression (Park, 1966). Their approach is based on the idea that if (10) holds and an initial 14 Frankel and Wei (1993) and Frankel (1997) suggest that larger countries should be given more weight in the estimation of gravity equations. This would be appropriate if the errors in the model were just the result of measurement errors in the dependent variable. However, if it is accepted that the gravity equation does not hold exactly, measurement errors account for only part of the dispersion of trade data around the gravity equation. 14
16	consistent estimate of E [yi |x] is available, then λ1 can be consistently estimated using an appropriate auxiliary regression. Specifically, following Park (1966), Manning and Mullahy (2001) suggest that λ1 can be estimated using the auxiliary model ln (yi − y̌i )2 = ln (λ0 ) + λ1 ln (y̌i ) + υ i , (11) where y̌i denotes the estimated value of E [yi |x]. Unfortunately, as the discussion in the previous sections should have made clear, this approach based on the log-linearization of (10) is valid only under very restrictive conditions on the conditional distribution of yi . However, it is easy to see that this procedure is valid when the constant-elasticity model can be consistently estimated in the log-linear form. Therefore, using (11) a test for H0 : λ1 = 2 based on a non-robust covariance estimator provides a check for the adequacy of the estimator based on the log-linear model. A more robust alternative, which is mentioned by Manning and Mullahy (2001) in a footnote, is to estimate λ1 from (yi − y̌i )2 = λ0 (y̌i )λ1 + ξ i , (12) using an appropriate PML estimator. The approach based on (12) is asymptotically valid and inference about λ1 can be based on the usual Eicker-White robust covariance matrix estimator. For example, the hypothesis that V [yi |x] is proportional to E [yi |x] is accepted if the appropriate confidence interval for λ1 contains 1. However, if the purpose is to test the adequacy of a particular value of λ1 , a slightly simpler method based on the Gauss-Newton regression (see Davidson and MacKinnon, 1993) is available. ³ ´ Specifically, to check the adequacy of the PPML for which λ1 = 1 and y̌i = exp xi β̃ , (12) can be expanded in a Taylor series around λ1 = 1, leading to (yi − y̌i )2 = λ0 y̌i + λ0 (λ1 − 1) ln (y̌i ) y̌i + ξ i . Now, the hypothesis that V [yi |x] ∝ E [yi |x] can be tested against (10) simply by checking the significance of the parameter λ0 (λ1 − 1). Because the error term ξ i is unlikely to be homoskedastic, the estimation of the Gauss-Newton regression should be performed using 15
17	weighted least squares. Assuming that in (12) the variance is also proportional to the ³ ´ mean, the appropriate weights are given by exp −xi β̃ and therefore the test can be performed by estimating ±p p p (yi − y̌i )2 y̌i = λ0 y̌i + λ0 (λ1 − 1) ln (y̌i ) y̌i + ξ ∗i (13) by OLS and testing the statistical significance of λ0 (λ1 − 1) using a Eicker-White robust covariance matrix estimator.15 In the next section, a small simulation is used to study the Gauss-Newton regression test for the hypothesis that V [yi |x] ∝ E [yi |x], as well as the Park-type test for the hypothesis that the constant-elasticity model can be consistently estimated in the log-linear form. 4. A simulation study This section reports the results of a small simulation study designed to assess the per- formance of diﬀerent methods to estimate constant-elasticity models in the presence of heteroskedasticity and rounding errors. As a by-product, we also obtain some evidence on the finite sample performance of the specification tests presented above. These exper- iments are centered around the following multiplicative model: E [yi |x] = µ (xi β) = exp (β 0 + β 1 x1i + β 2 x2i ) , i = 1, . . . , 1000. (14) Since, in practice, regression models often include a mixture of continuous and dummy variables, we replicate this feature in our experiments: x1i is drawn from a standard normal and x2 is a binary dummy variable that equals 1 with a probability of 0.4.16 The 15 Notice that to test V [yi |x] ∝ E [yi |x] against alternatives of the form V [yi |x] = λ0 exp (xi (β + λ)) the appropriate auxiliary regression would be .p p p 2 (yi − y̌i ) y̌i = λ0 y̌i + λ0 λxi y̌i + ξ ∗i , and the test could be performed by checking the joint significance of the elements of λ0 λ. If the model includes a constant, one of the regressores in the auxiliary regression is redundant and should be dropped. 16 For example, in gravity equations, continuous variables (which are all strictly positive) include income and geographical distance. In equation (14), x1 can be interpreted as (the logarithm of) one of these 16
18	two covariates are independent and a new set of observations of all variables is generated in each replication using β 0 = 0, β 1 = β 2 = 1. Data on y are generated as yi = µ (xi β) η i , (15) where η i is a log-normal random variable with mean 1 and variance σ 2i . As noted before, the slope parameters in (14) can be estimated using the log-linear form of the model only when σ 2i is constant. That is, when V [yi |x] is proportional to µ (xi β)2 . In these experiments we analyzed PML estimators of the multiplicative model and diﬀerent estimators of the log-linearized model. The consistent PML estimators studied were: NLS, gamma pseudo-maximum likelihood (GPML) and the PPML. Besides these estimators, we also considered the standard OLS estimator of the log-linear model, OLS; the OLS estimator for the model were the dependent variable is yi + 1, OLS (y + 1); a truncated OLS estimators to be discussed below; and the threshold Tobit of Eaton and Tamura (1994), ET-Tobit.17 To assess the performance of the estimators under diﬀerent patterns of heteroskedas- ticity, we considered the four following specifications of σ 2i : Case 1: σ2i = µ (xi β)−2 ; V [yi |x] = 1; Case 2: σ 2i = µ (xi β)−1 ; V [yi |x] = µ (xi β); Case 3: σ2i = 1; V [yi |x] = µ (xi β)2 ; Case 4: σ2i = exp (x2i ) + µ (xi β)−1 ; V [yi |x] = µ (xi β) + exp (x2i ) µ (xi β)2 . In Case 1 the variance of εi is constant, implying that the NLS estimator is optimal. Although, as argued before, this case is unrealistic for models of bilateral trade, it is included in the simulations for completeness. In Case 2, the conditional variance of yi equals its conditional mean, as in the Poisson distribution. The pseudo-likelihood variables. Examples of binary variables include dummies for free-trade agreements, common language, colonial ties, contiguity and access to land. 17 We also studied the performance of other variants of the Tobit model, finding very poor results. 17
19	estimator based on the Poisson distribution is optimal in this situation. Case 3 is the special case in which OLS estimation of the log-linear model is consistent for the slope parameters of (14). Moreover, in this case the log-linear model not only corrects the heteroskedasticity in the data, but, because η i is log-normal, it is also the maximum likelihood estimator. The GPML is the optimal PML estimator in this case, but it should be outperformed by the true maximum likelihood estimator. Finally, Case 4 is the only one in which the conditional variance does not depend exclusively on the mean. The variance is a quadratic function of the mean, as in Case 3, but it is not proportional to the square of the mean. We carried out two sets of experiments. The first set was aimed at studying the per- formance of the estimators of the multiplicative and the log-linear models under diﬀerent patterns of heteroskedasticity. In order to study the eﬀect of the truncation on the per- formance of the OLS, and given that this data generating mechanism does not produce observations with yi = 0, the log-linear model was also estimated using only the obser- vations for which yi > 0.5, OLS (y > 0.5). This reduces the sample size by about 25% to 35%, depending on the pattern of heteroskedasticity. The estimation of the thresh- old Tobit was also performed using this dependent variable. Notice that, although the dependent variable has to cross a threshold to be observable, the truncation mechanism used here is not equal to the one assumed by Eaton and Tamura (1994). Therefore, in all these experiments the ET-Tobit will be slightly misspecified and the results presented here should be viewed as a check of its robustness to this problem. The second set of experiments studied the estimators’ performance in the presence of rounding errors in the dependent variable. For that purpose, a new random variable was generated rounding to the nearest integer the values of yi obtained in the first set of sim- ulations. This procedure mimics the rounding errors in oﬃcial statistics and generates a large number of zeros, a typical feature of trade data. Because the model considered here generates a large proportion of observations close to zero, rounding down is much more frequent than rounding up. As the probability of rounding up or down depends on the covariates, this procedure will necessarily bias the estimates, as discussed before. The 18
20	purpose of the study is to gauge the magnitude of these biases. Naturally, the log-linear model cannot be estimated in these conditions because the dependent variable equals zero for some observations. Following what is the usual practice in these circumstances, the truncated OLS estimation of the log-linear model was performed dropping the observa- tions for which the dependent variable equals zero. Notice that the observations discarded with this procedure are exactly the same that are discarded by OLS (y > 0.5) in the first set of experiments. Therefore, this estimator is also denoted OLS (y > 0.5). The results of the two sets of experiments are summarized in Table 1, which displays the biases and standard errors of the diﬀerent estimators of β obtained with 10, 000 replicas of the simulation procedure described above. Only results for β 1 and β 2 are presented as these are generally the parameters of interest. As expected, OLS only performs well in Case 3. In all other cases this estimator is clearly inadequate because, despite its low dispersion, it is often badly biased. Moreover, the sign and magnitude of the bias vary considerably. Therefore, even when the dependent variable is strictly positive, estimation of constant elasticity models using the log-linearized model cannot generally be recommended. As for the modifications of the log-linearized model designed to deal with the zeros of the dependent variable, ET-Tobit, OLS (y + 1) and OLS (y > 0.5), their performance is also very disappointing. These results clearly emphasize the need to use adequate methods to deal with the zeros in the data and raise serious doubts about the validity of the results obtained using the traditional estimators based on the log-linear model. Overall, except under very special circumstances, estimation based on the log-linear model cannot be recommended. One remarkable result of this set of experiments is the extremely poor performance of the NLS estimator. Indeed, when the heteroskedasticity is more severe (cases 3 and 4) this estimator, despite being consistent, leads to very poor results because of its erratic behavior.18 Therefore, it is clear that the loss of eﬃciency caused by some of the forms of heteroskedasticity considered in these experiments is strong enough to render this estimator useless in practice. 18 Manning and Mullahy (2001) report similar results. 19
21	Table 1: Simulation results under diﬀerent forms of heteroskedasticity Results without rounding error Results with rounding error β1 β2 β1 β2 Estimator: Bias S.E. Bias S.E. Bias S.E. Bias S.E. Case 1: V [yi |x] = 1 PPML −0.00004 0.016 0.00009 0.027 0.01886 0.017 0.02032 0.029 NLS −0.00006 0.008 −0.00003 0.017 0.00195 0.008 0.00274 0.018 GPML 0.01276 0.068 0.00754 0.082 0.10946 0.096 0.09338 0.108 OLS 0.39008 0.039 0.35568 0.054 – – – – ET-Tobit −0.47855 0.030 −0.47786 0.032 −0.49981 0.030 −0.49968 0.032 OLS (y > 0.5) −0.16402 0.027 −0.15487 0.038 −0.22121 0.026 −0.21339 0.036 OLS (y + 1) −0.40237 0.014 −0.37683 0.022 −0.37752 0.015 −0.34997 0.024 Case 2: V [yi |x] = µ (xi β) PPML −0.00011 0.019 0.00009 0.039 0.02190 0.020 0.02334 0.041 NLS 0.00046 0.033 0.00066 0.057 0.00262 0.033 0.00360 0.057 GPML 0.00376 0.043 0.00211 0.062 0.13243 0.073 0.11331 0.087 OLS 0.21076 0.030 0.19960 0.049 – – – – ET-Tobit −0.42394 0.028 −0.42316 0.033 −0.45518 0.028 −0.45513 0.033 OLS (y > 0.5) −0.17868 0.026 −0.17220 0.043 −0.24405 0.026 −0.23889 0.040 OLS (y + 1) −0.42371 0.015 −0.39931 0.025 −0.39401 0.016 −0.36806 0.028 Case 3: V [yi |x] = µ (xi β)2 PPML −0.00526 0.091 −0.00228 0.130 0.02332 0.091 0.02812 0.133 NLS 0.23539 3.066 0.07323 1.521 0.23959 3.082 0.07852 1.521 GPML −0.00047 0.041 −0.00029 0.083 0.17134 0.068 0.14442 0.104 OLS 0.00015 0.032 −0.00003 0.064 – – – – ET-Tobit −0.31908 0.044 −0.32161 0.058 −0.36480 0.043 −0.36789 0.056 OLS (y > 0.5) −0.34480 0.039 −0.34614 0.064 −0.41006 0.037 −0.41200 0.060 OLS (y + 1) −0.51804 0.021 −0.50000 0.038 −0.48564 0.022 −0.46597 0.040 Case 4: V [yi |x] = µ (xi β) + exp (x2i ) µ (xi β)2 PPML −0.00696 0.103 −0.00647 0.144 0.02027 0.104 0.01856 0.146 NLS 0.35139 7.516 0.08801 1.827 0.35672 7.521 0.09239 1.829 GPML 0.00322 0.057 −0.00137 0.083 0.12831 0.085 0.10245 0.129 OLS 0.13270 0.039 −0.12542 0.075 – – – – ET-Tobit −0.29908 0.049 −0.42731 0.063 −0.34351 0.047 −0.46225 0.060 OLS (y > 0.5) −0.41391 0.042 −0.41391 0.070 −0.45188 0.040 −0.46173 0.066 OLS (y + 1) −0.51440 0.021 −0.58087 0.041 −0.48627 0.022 −0.56039 0.044 In the first set of experiments, the results of the gamma PML estimator are very good. Indeed, when no measurement error is present, the biases and standard errors of the GPML estimator are always among the lowest. However, this estimator is very sensitive to the form of measurement error considered in the second set of experiments, consistently leading to sizable biases. These results, like those of the NLS, clearly illustrate the danger of using a PML estimator that gives extra weight to the noisier observations. 20
22	As for the performance of the Poisson PML estimator, the results are very encouraging. In fact, when no rounding error is present, its performance is reasonably good in all cases. Moreover, although some loss of eﬃciency is noticeable as one moves away from Case 2, in which it is an optimal estimator, the biases of the PPML are always small.19 Moreover, the results obtained with rounded data suggest that the Poisson based PML estimator is relatively robust to this form of measurement error of the dependent variable. Indeed, the bias introduced by the rounding-oﬀ errors in the dependent variable is relatively small and, in some cases, it even compensates the bias found in the first set of experiments. Therefore, because it is simple to implement and reliable under a wide variety of situations, the Poisson PML estimator has the essential characteristics needed to make it the new work-horse for the estimation of constant-elasticity models. Obviously, the sign and magnitude of the bias of the estimators studied here depend on the particular specification considered. Therefore, the results of these experiments cannot serve as an indicator of what can be expected in other situations. However, it is clear that, apart from the Poisson PML method, all estimators will often be very misleading. These experiments were also used to study the finite sample performance of the Gauss- Newton regression (GNR) test for the adequacy of the Poisson PML based on (13) and of the Park test advocated by Manning and Mullahy (2001), which, as explained above, is only valid to check for the adequacy of the estimator based on the log-linear model.20 Given that the Poisson PML estimator is the only estimator with a reasonable behavior under all the cases considered, these tests were performed using residuals and estimates of µ (xi β) from the Poisson regression. Table 2 contains the rejection frequencies of the null hypothesis at the 5 percent nominal level for both tests in the four cases considered in the two sets of experiments. In this table the rejection frequencies under the null hypothesis are given in bold. 19 These results are in line with those reported by Manning and Mullahy (2001). 20 To illustrate the pitfalls of the procedure suggested by Manning and Mullahy (2001) we note that the means of the estimates of λ1 obtained using (11) in cases 1, 2 and 3 (without measurement error) were 0.58955, 1.29821 and 1.98705, whereas the true values of λ1 in these cases are, respectively, 0, 1 and 2. 21
23	Since both tests have adequate behavior under the null and reveal reasonable power against a wide range of alternatives, the results suggest that these tests are important tools to assess the adequacy of the standard OLS estimator of the log-linear model and of the proposed Poisson PML estimator. Table 2: Rejection frequencies at the 5% level for the two specification tests Without Measurement Error Test Case 1 Case 2 Case 3 Case 4 GNR 0.91980 0.05430 0.58110 0.49100 Park 1.00000 1.00000 0.06680 0.40810 With Measurement Error Test Case 1 Case 2 Case 3 Case 4 GNR 0.91740 0.14980 0.57170 0.47580 Park 1.00000 1.00000 1.00000 1.00000 5. The gravity equation In this section, we use the PPML estimator to quantitatively assess the determinants of bilateral trade flows, uncovering significant diﬀerences in the roles of various measures of size and distance from those predicted by the logarithmic tradition. We perform the com- parison of the two techniques using both the traditional and the Anderson-van Wincoop (2003) specifications of the gravity equation. For the sake of completeness, we also compare the PPML estimates with those ob- tained from alternative ways researchers have used to deal with zero-values for trade. In particular, we present the results obtained with the Tobit estimator used in Eaton and Tamura (1994), OLS estimator applied to ln(1 + Tij ), and a standard non-linear least squares estimator. The results obtained with these estimators are presented, as before, for both the traditional and the Anderson-van Wincoop specifications. 5.1 The data The analysis covers a cross section of 136 countries in 1990. Hence, our data set consists of 18, 360 observations of bilateral import flows (136 × 135 country pairs). The list of countries is reported in Table A1 in the Appendix. Information on bilateral trade comes 22
24	from Feenstra et al. (1997). Data on real GDP per capita and population come from the World Bank’s World Development Indicators (2002). Data on location and dum- mies indicating contiguity, common language (oﬃcial and second languages), colonial ties (direct and indirect links), and access to water are constructed from the CIA’s World Factbook. The data on language and colonial links are presented on Tables A2 and A3 in the appendix.21 Bilateral distance is computed using the great circle distance algorithm provided by Andrew Gray (2001). Remoteness — or relative distance — is calculated as the (log of) GDP-weighted average distance to all other countries (see Wei, 1996). Finally, information on preferential-trade agreements comes from Frankel (1997), complemented with data from the World Trade Organization. The list of preferential trade agreements (and stronger forms of trade agreements) considered in the analysis is displayed in Table A4 in the Appendix. Table A5 in the Appendix provides a description of the variables and displays the summary statistics. 5.2 Results 5.2.1 The Traditional Gravity Equation Table 3 presents the estimation outcomes resulting from the various techniques for the traditional gravity equation. The first column reports OLS estimates using the logarithm of trade as the dependent variable; as noted before, this regression leaves out pairs of countries with zero bilateral trade (only 9, 613 country pairs, or 52 percent of the sample, exhibit positive import flows). The second column reports the OLS estimates using ln(1 + Tij ) as dependent variable, as a way of dealing with zeroes. The third column presents Tobit estimates based on Eaton and Tamura (1994). The fourth column shows the results of standard NLS. The fifth column reports Poisson estimates using only the subsample of positive-trade pairs. 21 Alternative estimates based on Boisso and Ferrantino (1997)’s index of language similarity are avail- able, at request, from the authors. 23
25	Finally, the sixth column shows the Poisson results for the whole sample (including zero- trade pairs). The first point to notice is that PPML-estimated coeﬃcients are remarkably similar using both the whole sample and the positive-trade subsample.22 However, most coef- ficients diﬀer — oftentimes significantly — from those obtained using OLS. This suggests that in this case, heteroskedasticity (rather than truncation) is responsible for the diﬀer- ences between PPML results and those of OLS using only the observations with positive trade. Further evidence on the importance of the heteroskedasticity is provided by the two-degrees-of-freedom special case of White’s test for heteroskedasticity (see Wooldridge, 2002, p. 127), which leads to a test statistic of 476.6 and to a p-value of zero. That is, the null hypothesis of homoskedastic errors is unequivocally rejected. Poisson estimates reveal that the coeﬃcients on importer’s and exporter’s GDPs in the traditional equation are not, as generally believed, close to 1. The estimated GDP elasticities are just above 0.7 (s.e. = 0.03). OLS generates significantly larger estimates, especially on exporter’s GDP (0.94, s.e. = 0.01). Although all these results are conditional on the particular specification used,23 it is worth pointing out that unit-income elasticities in the simple gravity framework are at odds with the observation that the trade-to-GDP ratio decreases with total GDP, or, in other words, that smaller countries tend to be more open to international trade.24 The role of geographical distance as trade deterrent is significantly larger under OLS; the estimated elasticity is −1.17 (s.e. = 0.03), whereas the Poisson estimate is −0.78 (s.e. = 0.06). This lower estimate suggests a smaller role for transport costs in the determination of trade patterns. Furthermore, Poisson estimates indicate that, after controlling for bilateral distance, sharing a border does not influence trade flows, while 22 The reason why truncation has little eﬀect in this case is that observations with zero trade correspond to pairs for which the estimated value of trade is close to zero. Therefore, the corresponding residuals are also close to zero and their elimination from the sample has little eﬀect. 23 This result holds when one looks at the subsample of OECD countries. It is also robust to the exclusion of GDP per capita from the regressions. 24 Note also that PPML predicts almost equal coeﬃcients for the GDPs of exporters and importers. 24
26	OLS, instead, generates a substantial eﬀect: It predicts that trade between two contiguous countries is 37 percent larger than trade between countries that do not share a border.25 We control for remoteness to account for the hypothesis that larger distances to all other countries might increase bilateral trade between two countries.26 Poisson regressions support this hypothesis, whereas OLS estimates suggest that only exporter’s remoteness increases bilateral flows between two given countries. Access to water appears to be important for trade flows, according to Poisson regressions; the negative coeﬃcients on the land-locked dummies can be interpreted as an indication that ocean transportation is significantly cheaper. In contrast, OLS results suggest that whether or not the exporter is landlocked does not influence trade flows, whereas a landlocked importer experiences lower trade. (These asymmetries in the eﬀects of remoteness and access to water for importers and exporters are hard to interpret.) We also explore the role of colonial heritage, obtaining, as before, significant discrepancies: Poisson indicates that colonial ties play no role in determining trade flows, once a dummy variable for common language is introduced. OLS regressions, instead, generate a sizeable eﬀect (countries with a common colonial past trade almost 45 percent more than other pairs). Language is statistically and economically significant under both estimation procedures. Strikingly, in the traditional gravity equation, preferential-trade agreements play a much smaller – although still substantial – role according to Poisson regressions. OLS esti- mates suggest that preferential-trade agreements rise expected bilateral trade by 63 per- cent, whereas Poisson estimates indicate an average enhancement eﬀect below 20 percent. Preferential-trade agreements might also cause trade diversion; if this is the case, the co- eﬃcient on the trade-agreement dummy will not reflect the net eﬀect of trade agreements. To account for the possibility of diversion, we include an additional dummy, “openness,” similar to that used by Frankel (1997). This dummy takes the value 1 whenever one (or 25 The formula to compute this eﬀect is (ebi − 1) × 100%, where bi is the estimated coeﬃcient. 26 To illustrate the role of remoteness, consider two pairs of countries, (i, j) and (k, l), and assume that the distance between the countries in each pair is the same Dij = Dkl , however, i and j are closer to other countries. In this case, the most remote countries, k and l, will tend to trade more between each other because they do not have alternative trading partners. See Deardoﬀ (1998). 25
27	both) of the countries in the pair is part of a preferential-trade agreement and, thus, it captures the extent of trade between members and non-members of a preferential-trade agreement. The sum of the coeﬃcients on the trade agreement and the openness dummies gives the net creation eﬀect of trade agreements. OLS suggests that there is trade destruc- tion coming from trade agreements. Still, the net creation eﬀect is around 40 percent. In contrast, Poisson regressions provide no significant evidence of trade diversion, although the point estimates are of the same order of magnitude under both methods. Hence, even when accounting for trade diversion eﬀects, on average, the Poisson method estimates a smaller eﬀect of preferential-trade agreements on trade, approximately half of that indicated by OLS. The contrast in estimates suggests that the biases generated by standard regressions can be substantial, leading to misleading inferences and, perhaps, erroneous policy decisions.27 We now turn briefly to the results of the other estimation methods. OLS on ln(1 + Tij ) and Tobit give very close estimates for most coeﬃcients. Like OLS, they yield large estimates for the elasticity of bilateral trade with respect to distance. However, unlike OLS, they produce insignificant coeﬃcients for the contiguity dummy. They both generate extremely large and statistically significant coeﬃcients for the trade-agreement dummy. The first method predicts that trade between two countries that signed a trade agreement is on average 266 percent larger than that between countries without an agreement. The second predicts that trade between countries in free-trade agreements is on average 100 percent larger. NLS tends to generate somewhat diﬀerent estimates. The elasticity of trade with respect to the exporter’s GDP is significantly smaller than OLS, but the corresponding elasticity with respect to importer’s GDP is significantly larger than OLS. The estimated distance elasticity is smaller than OLS and bigger than Poisson. As the other methods, NLS predicts a significant and large eﬀect for free-trade agreements. 27 It is interesting to remark that there is a pattern in the direction of the bias generated by OLS. The bias tends to be positive for the coeﬃcients on variables that relate to larger volumes of trade and, presumably, to larger variance. It tends to be negative for variables that deter trade and, possibly, reduce the variance. 26
